area_sqft,bedrooms,bathrooms,floors,age_of_house,garage_spaces,distance_city_center,nearby_schools,crime_rate,park_distance,public_transport_score,local_income_avg,house_price
3367,4,3,1,18,2,26.64424934879041,2,5.566037940666531,3.4212533851141385,4.306500239305219,122442,596884.1273303025
2639,2,3,2,5,2,25.729850756005373,2,3.2015081337265894,3.0140993060502006,2.7486371393919535,120843,501364.3277521653
3186,5,1,2,6,2,12.0506698296018,0,2.5155454500572505,2.3444306994378423,5.308052065652412,148174,647184.5589291062
1522,5,3,1,6,1,11.893263932322979,2,9.378159068254593,1.8882309545896632,2.8791633211103074,30063,338142.7813172743
1971,4,2,1,27,1,22.36548377534512,3,0.3985720506066226,0.3812026997882959,3.8104611390182193,50791,373095.44282918365
1377,3,1,1,27,1,2.970595684309462,1,4.361710031546295,4.783897942340629,5.68808719074896,83003,326373.43540200026
1408,4,3,2,18,2,10.005326411617188,5,5.111861059153039,2.0732678739389216,2.2967636026607567,134003,416449.2471286177
2543,5,3,2,15,1,28.000603216296852,3,4.399517882735056,2.140738242047855,8.748503235941826,124483,541529.3044412642
2087,1,1,2,16,1,13.77798616106324,2,6.572512380647229,0.7288798144845156,4.263853046862417,40147,342532.43919197837
3110,1,3,1,21,1,8.461998350637096,1,0.2567601891793536,2.7100742482535685,9.228698045433605,98546,559320.5836351315
3661,2,2,2,18,1,14.555339953611607,3,8.849984416775763,4.898182885927776,1.270812277050124,123276,598441.1338301463
436,2,1,2,28,0,9.013393517562594,5,5.002122372099085,1.3398248470143381,7.945304925109925,40352,176840.98946454527
3840,1,3,2,18,2,23.16369631769942,2,5.536744517819771,1.6353474877854888,8.784561589220523,56692,591669.5711952556
1948,5,2,2,34,1,25.592850063974396,3,4.627710851068154,1.2574511121340224,9.861131765934664,41838,385033.7731399185
2726,2,3,2,24,0,23.588418295205773,2,4.445085214484309,4.3462693648763775,2.186829533943264,93146,453575.16446183616
2664,4,1,2,19,0,4.89688817430116,4,1.8669940544990427,2.4285286764580825,4.9037403777060575,40594,482666.1070112872
3314,4,3,1,36,2,10.413686387038926,0,5.043955070554133,4.135265093284476,7.842779045117109,33894,542526.1580900785
1272,5,3,2,18,2,6.8121450897968785,2,4.213472340726399,4.265425534204995,5.622028103515089,94357,393057.6030813431
2221,2,3,1,12,1,1.7625740047942555,5,4.681194492407159,3.7705393885478364,8.387115169786423,96094,484059.7173557175
1696,4,2,1,11,2,22.30567502793016,3,0.13830880709922666,1.379116444080184,9.85513146273782,134915,453846.7291112226
2509,2,2,1,14,2,13.136607651975654,5,1.3089348217976438,0.27279213676652136,7.809817426912609,134152,532686.1291440552
995,2,3,2,3,2,8.660381115115433,2,7.631713034059543,0.8021179888852696,7.679697546524945,67215,309287.56838739215
2303,4,3,2,14,2,9.572061491651864,2,4.191039827667669,3.5150532736625686,6.111062042787609,122787,526139.5457081837
1128,1,1,2,16,1,4.482985679467703,5,7.429070096222743,3.7286956718333233,5.1684534663356665,30706,244466.92375810043
1765,4,3,2,26,0,24.889438685975847,3,1.7111126109295727,3.8552458617397236,8.515204122631925,147101,442702.08879864245
796,5,1,1,10,2,4.745772332241335,3,6.98210305274137,1.2954495248450562,3.0958952192616014,88813,306064.00429344276
1098,3,2,2,22,0,10.480330478227796,1,2.891116480779509,0.8498764584878292,8.753065122212046,87718,319483.3936427121
3490,4,3,1,14,0,0.7179440629545882,5,7.051216283317562,4.623001340501148,8.536186399884139,84518,643560.7147545817
2624,2,1,2,30,0,13.374140142317914,5,0.8678374990791415,3.354636800134741,7.63469186175343,94062,477718.53821447794
2035,2,2,2,25,2,10.966616808005222,2,3.3364147001629805,3.735617728162998,7.262960006484195,81712,413743.74306727445
795,4,1,1,6,2,21.713509205610688,4,1.1935641442888045,0.5601340337682702,1.07273590140204,90288,272670.21378301235
2892,3,2,1,12,1,21.601752136551127,0,6.296442077957874,2.1210482816864014,9.913777104103742,53105,485052.9265258884
3704,4,3,1,12,2,1.6396213424082622,5,3.925980689307221,0.4102086941028975,4.52721110288849,119331,709344.1369623152
475,3,1,2,19,2,3.9179856838930904,2,0.7427692660589547,3.3229834589091625,4.4184144331023685,144572,297653.88801111217
664,3,3,1,33,2,27.18646719571886,3,5.263659551611895,2.4978555687369863,9.8953544247383,144769,286797.75107538025
2902,5,1,1,9,0,23.858050758116978,1,0.24896999816425236,2.312173207107161,3.17700234318949,66969,499716.4230504527
2219,2,2,1,36,1,11.989804320952407,2,8.184776651633154,4.524245943466711,9.578185589447402,90521,410781.6231716018
1117,2,1,2,26,0,5.408047270423701,4,9.383463015583919,3.726581160902268,4.466724221604199,118556,298887.07306525623
3182,3,1,1,33,1,8.193047961352733,3,8.100707895507345,4.824840817369645,1.8836670514727465,143236,556088.3413183626
3855,2,3,1,35,2,19.911787162904083,4,9.515058351604042,0.3267198443386441,5.707653638200658,139505,641933.3145814764
1250,1,3,2,15,2,28.39204309205695,4,8.971117030616488,3.116820008171903,7.3560716648136415,127239,319328.37788634165
3977,3,3,1,20,0,18.664273449720646,5,8.949304012576393,3.188064233233299,6.481480075832605,138869,677777.2170225983
1790,2,2,1,15,0,1.2801452545287548,0,2.4544012894886045,0.2300613656953128,9.569536179947296,40946,369793.5589384671
543,1,3,1,16,0,19.696184750060663,0,2.311688300224868,3.956697084739311,4.453479915933629,83837,185936.88378594205
1284,5,1,2,14,1,28.370173465592725,5,8.094231086491462,0.8527129359344092,4.978040872157524,68942,309890.76943731436
3540,2,2,1,12,0,11.079909858523694,2,4.913846725542202,3.5362329506170624,3.2133805191186218,145165,616036.7361196461
3570,1,3,1,32,2,28.03989253005503,0,9.423125524745469,0.2853373123611511,6.20056241537355,122808,556383.0448209788
795,4,1,1,4,1,20.28328484389255,2,8.97258716401291,3.107068482975405,9.456820238535895,85872,271266.2406318631
3496,4,1,1,26,1,6.100146737815222,2,8.931782490524194,2.651825903944637,4.1105314813159755,43413,547185.0373674061
3395,1,2,1,0,2,4.786514819627713,5,3.2611973204665476,2.468057052091429,2.0346283979492377,124902,616032.005073238
3338,3,1,1,29,0,5.7008381613933325,3,1.3290222864842938,1.8966602918998734,4.295091237263493,128286,595799.9424722068
1892,3,3,1,22,0,21.12712494865981,3,6.779438868448594,2.15916590298771,8.948793582109666,129612,424083.17840551597
3955,2,1,2,14,2,17.89087794553677,1,4.405768050487792,2.436781960371123,9.10155320903579,89608,641241.2638782935
3622,4,3,2,35,2,13.938535344397124,0,9.339424706788762,1.5586786010432696,2.0976500505582765,31062,549316.549844902
1567,3,3,2,18,2,8.268964487271333,5,8.538619071717704,4.682915418506356,7.88077016904162,125187,426803.8308945701
3016,3,2,1,29,2,27.26332063573839,1,9.28829036887905,4.828507698371269,2.274775319258194,114875,488928.97253580147
1462,4,1,2,15,1,6.805433109371946,5,5.678662617987205,1.56952378022371,8.95980784516603,84305,391561.4229466166
2556,5,2,1,17,1,8.86638342675168,4,5.262277479665736,3.9155895215550407,5.276837596931614,78277,508687.1055527262
1465,3,2,1,25,0,2.120085326280095,2,8.470835637389873,3.7829322056425254,9.088895705881525,79899,348983.12476902746
1609,1,2,1,16,1,8.622096464482084,2,5.118900332448204,4.390353779470106,1.670471154999337,35051,281175.7101907075
3382,2,3,2,10,1,27.725481463104426,3,9.000288426606325,0.11884429066332736,1.6875650831094702,144381,581965.1099037182
2845,3,3,2,28,1,6.0343186860372455,4,0.34428365224074886,1.7567781742794961,9.418012384939749,96523,572725.9357756635
3694,3,3,1,8,2,6.5169048012226,2,3.587894918260134,0.8104402657987374,7.951075832070876,59758,644671.4960314898
1033,5,3,1,16,1,18.199333195475333,2,8.348336388143755,2.0152054390295677,2.3098326439786216,106986,318495.81505606003
1556,1,1,2,26,0,17.22512797055937,4,2.0995062268706066,2.92057770547891,9.01443836568303,107894,342013.0653962185
3634,2,1,2,36,1,5.690777332107583,4,3.9896696664947076,4.553359688168333,8.684067003565174,30125,555730.4996515563
1638,3,3,2,21,2,5.05081363341439,2,0.10042600500079213,4.21410879482869,5.840059485283731,78133,405752.78246956115
1132,2,3,2,7,1,3.9508204193553844,4,3.0171811251418057,2.5452096179472172,2.4855606118840337,81747,329917.4343690501
634,4,1,2,2,0,25.902021704612395,0,3.1863798079127372,0.21516040832893035,4.801927325976347,47183,206941.37576240537
3105,3,2,2,37,1,19.80583901961411,4,7.3254580211359075,1.5743787393021917,5.952384003940785,42524,483141.84481474187
1150,3,2,2,34,0,28.626647319699877,1,6.773325348025781,0.6223894149596939,2.8860254927338302,50282,214649.50983903158
3035,4,3,1,31,2,5.392088825400216,1,4.449574319846601,3.2881020265816123,8.726141249395788,52006,547869.0985072937
3480,5,2,1,7,0,14.087806963510154,2,7.285031565779927,3.5075980778373763,8.50196626086869,50185,592106.2750852485
3545,3,3,2,26,0,22.419868642235492,2,4.283349585805945,3.279131993831976,1.2097482939992086,129765,594584.183936263
1353,2,3,2,31,2,6.799675476724565,3,4.346107775692024,1.4461131448855025,1.1768346968083416,46417,295567.1486772259
2939,1,3,1,35,0,20.69796392624816,4,6.455543915937927,4.605592725479138,4.931565882730716,50138,428073.48680036305
3360,2,1,2,33,1,14.47719902440422,1,7.2288309647568525,2.9836806080142173,9.317852409416943,149727,591751.0132649458
3724,5,2,1,24,1,13.20944964911675,3,8.469043186944463,3.026518506770145,7.913074096834086,44897,607318.6113615865
3701,1,1,1,30,0,19.527430513915693,2,7.514025345927155,4.096230843652348,9.626198256546102,100812,558290.1223680567
1942,2,2,2,12,1,14.29698642405442,5,6.703151429022588,0.43929884251037277,3.55566137224208,60981,376036.6458045374
1597,2,1,1,14,1,24.69038347646437,5,5.614774909132118,1.1270782541883468,9.71347627082197,102768,353599.98347624636
2076,4,1,2,12,2,27.950380340282834,0,3.0810861708648885,2.9889491507213304,5.783563218697459,125623,442665.7530409799
1591,5,3,2,32,0,17.871332577597755,4,2.6108383937640944,3.0911207360622583,6.499134739882212,143528,435832.49671582977
2617,4,3,1,30,1,9.367537782507249,3,8.432510013213115,2.3871506828224724,3.060104591186479,51831,458348.14174246485
1816,1,1,1,24,0,23.42805443005482,0,7.173442515045554,3.921698241884932,5.152416594971621,74697,286615.0038693355
3393,4,2,1,39,0,5.529447499523748,5,6.654118754263635,1.7935549066565877,7.8060431072947765,67013,575610.0481844876
3242,5,2,2,22,1,3.3022294339773555,2,2.588374025899598,0.15504611777220903,4.159888909318493,32156,570096.392527912
3081,3,3,2,37,2,15.802579694089864,1,9.697975952248331,1.765800464939072,1.6270009579845235,45887,475438.80386572896
1617,3,3,2,2,2,19.578707095285406,3,0.8131302184857314,4.832814225407059,8.539779019490663,65785,394387.6550030669
1940,1,2,2,15,0,25.132440131735205,3,8.382531500183042,3.917274495723814,1.3005510247164502,47040,293537.08334135206
2476,3,2,2,1,2,28.678765953077633,2,2.1078021032882166,1.659432527442488,1.8666258157642182,106268,474484.7173075173
3636,4,2,2,22,1,26.26347353289907,2,3.9226296140899586,1.1900019590639186,6.7339062260509746,47735,574325.1008645849
1845,1,3,2,33,1,29.66663741961181,1,4.2787944282992605,4.070313292566358,7.016517736481891,132513,367340.74009710626
2786,5,2,1,29,2,14.533149980074507,1,6.627012507743415,1.0794987727433516,5.948586622052928,96387,528970.8670995892
1919,1,3,2,9,2,9.837859740377432,1,5.466623624452418,2.9429715252390483,1.6998326019480234,109344,405797.79457804764
1788,1,1,1,0,0,14.061335220753627,0,1.8608398369700119,2.5890066030938907,7.99168384170904,142576,406929.25542826304
2256,2,1,1,21,2,19.501849757105997,0,0.3001648663058909,2.171078696650693,6.383864933595668,78052,406686.33000942995
1765,2,1,2,32,0,15.46406998144325,2,7.172133770619416,2.187210685026353,7.03427229117728,87451,337758.59874773456
899,1,2,1,24,1,19.206534745022907,3,5.049229679585991,3.541568000746129,1.0261080771171351,60779,189259.13661833855
2080,3,3,1,21,2,26.65831741342326,0,3.617858446834169,0.6039012725001864,1.7910773478880566,149070,438753.17653887
910,2,2,1,15,0,5.391450055616687,2,2.845392925062724,2.036606587910767,7.488359700792441,72365,275094.1464974134
3798,5,3,2,29,0,4.047788455754035,5,8.230443167996972,4.8450684803637225,7.099968907506563,83141,671733.3880779801
616,4,2,1,17,0,15.206304981125518,5,7.955312673330397,3.912981257615003,2.785187156535211,100506,245295.1850941413
1724,2,1,2,23,0,29.462159469103476,0,8.260503225429911,0.20306203803592887,5.543847217043289,113992,323368.81880933756
1555,1,3,2,4,1,2.2417832854531725,1,2.191049480189861,2.290576433201559,3.8116460068541254,129915,409381.52910623315
2227,3,2,2,36,2,29.603440497138102,5,8.51959916124559,0.6742514746519069,6.624126625178533,83916,403352.05039134604
3541,4,3,1,22,0,29.04734513379142,2,9.855399874450189,2.475090113338716,8.177397314736504,115313,595434.1641352297
3723,2,3,1,26,2,9.13168566729588,5,5.991526885625618,0.6075571541064038,2.6923142583414927,108349,631054.9327535506
3886,3,2,2,11,2,26.784611991240155,1,0.47171043319842343,2.007150741004134,6.8437477296846305,100961,653704.564741756
2210,3,2,2,9,1,0.7288782187203693,4,7.0226536896727545,2.7704794921198768,4.909487042649742,59783,450494.23827079654
2892,3,3,2,33,2,13.894803807907305,5,5.381068796741077,1.8998126540266802,2.734790075706782,109896,538803.9617141199
3323,1,3,1,32,1,12.362642991499962,3,7.120473078375743,2.9350221695065506,4.568737212288808,113054,547549.146915956
1605,5,1,1,15,1,27.1284111999952,1,1.882353997158348,4.926736094756626,1.9380533474617332,42823,306257.8018548257
2614,3,3,1,28,0,14.432737189623646,3,6.057988288361342,1.3043545134545536,6.91896253984645,127163,511119.27328905335
490,4,1,1,17,1,12.829193227922444,2,5.391943437201828,2.8660889033536296,9.983777490786366,37938,209648.13155926557
1113,2,1,1,26,0,19.368041006010486,4,6.024907599194488,2.4094924692681925,7.599391426453121,118654,285468.175991903
2281,4,1,1,6,1,11.586076062401945,3,7.277474862799091,4.065395431992708,8.667890613022605,113756,489932.43002229976
438,1,3,1,35,1,16.328507249200296,5,5.442167733736757,1.6429227009499707,3.0318990539856023,35415,134292.77833177499
3597,1,1,2,26,2,28.689213967508138,0,3.2181044555323277,3.226270757675355,1.955690079258166,103257,530805.2651066725
3922,4,3,1,9,0,6.477210609848514,5,3.0900381033496527,3.495496541876837,1.0193188805032585,107245,688590.5142311268
572,5,3,2,9,2,14.037927559914523,5,6.95053460387782,4.880734187477817,7.5663316724583,62261,286940.8337790929
1052,1,2,1,10,1,0.9536313632369472,2,6.638519582548002,0.841197180221391,8.408252507864283,58837,283177.2525782811
1153,1,3,2,29,0,25.345993906446903,4,4.2200270498017804,4.991624653988223,2.7017945840372906,95949,251196.88591776858
1643,4,3,1,2,1,3.2145121526001277,0,3.5353902835680016,3.6339273730056045,5.304557193799455,79544,414295.03770156915
1481,1,1,1,28,1,3.295489176843076,0,6.201278340300835,2.3360563016458102,6.265240547473989,144919,355117.903532989
2083,5,3,1,13,2,26.543761654507783,5,3.12160711671157,1.3914598505236586,9.623698334593161,86608,473762.46246179275
2923,5,3,2,12,0,12.574232841517137,4,9.632645806093223,3.180639564859799,9.225495845281152,64710,556428.9438355676
855,5,2,1,18,0,20.775215694887,1,5.964755276300247,0.794785658499378,1.1416449512249027,73253,246114.48173662592
1228,2,2,1,24,0,25.80646792166863,4,5.919426270138686,4.739212272801958,1.4430213765342703,95300,251851.76557825017
1294,5,1,2,9,1,11.547087858505552,4,1.3633336680258068,1.0036831766575218,9.630110929958821,33698,353750.8090677734
1784,5,1,1,14,0,8.215649946184552,4,6.096479315165154,3.8940867433232573,1.522895689039098,77847,385935.55446088954
2358,2,2,1,27,1,5.500780805162576,3,2.9492512620157485,1.7912176409281582,6.238017419771509,126622,485148.15345232934
3472,3,2,2,39,1,18.410022683549535,1,4.51829412422443,1.1576433135737416,1.7134749569697805,94075,550901.6541798583
2834,1,3,1,37,1,7.942037313846589,2,5.381993901362695,4.0624595746593375,7.0018427872404985,145874,528353.8224058731
2396,5,1,2,6,0,19.211495581730162,0,4.779516075646992,4.450402337543171,2.6578849136932403,135389,494415.35479588044
2795,1,1,2,13,2,9.855693879640599,5,8.093932512183493,0.12754348391496267,1.3073467214106111,92102,481173.45262003003
589,4,3,2,29,1,10.759415283612526,3,0.9946332893924115,4.873342334072508,3.5094797820597634,112805,286646.4918364242
904,1,3,1,39,2,7.848874778481438,1,1.6732887578176847,2.1674039786003054,5.782078239796609,104337,272945.8355397789
1614,2,1,1,11,0,12.844812104849463,4,1.569900257847625,0.5707749901037605,5.815003794311372,103825,368529.4778377719
1931,1,2,2,27,0,5.282832701558176,5,8.168333718844558,2.320901801485845,7.871877614954923,51599,359018.8580573632
3840,1,2,2,13,0,9.931345511911088,5,1.182242828724439,0.6809835496934435,1.5443189023476778,138178,656679.9021892173
3880,1,3,1,0,0,23.44746517208547,3,9.714424314938636,1.3680292559400467,1.0736464277919726,52737,550851.1506957404
1223,3,1,1,3,0,6.860757303058695,3,9.69165290449364,2.8318020487662565,7.427865133535933,128046,355709.91059364285
1328,3,3,1,17,2,28.43983992086501,0,9.918165590209652,1.8600675587776527,9.58816349721141,97324,321106.658833425
1333,4,2,2,35,0,15.041192495061605,2,9.796891602114297,1.2164361134132495,2.734381744733703,57133,277204.658813406
1540,2,2,1,31,0,3.654141369825474,1,1.4901972847084977,1.0627642390358227,2.349154057093542,94199,336927.89391839824
533,1,3,2,27,0,28.32030575374213,5,6.574173531935407,3.2192874306208594,4.086594890589225,134048,208639.80307910283
2505,1,2,2,27,0,13.97200882912809,5,3.9969034562408523,4.55747666755478,7.320096865070362,35346,402384.69616009097
1084,1,1,1,37,0,16.93047317678069,1,7.318232737579881,0.37648296453352414,7.856192314818056,73439,216534.71661496084
3119,1,3,1,31,1,5.963245849889271,1,4.059179400954012,1.2967037079134665,9.430209851657503,141472,583158.9436425962
2620,3,3,2,7,1,10.332615142412424,4,3.8323862406710085,3.360504283878371,8.217322351492136,125075,565042.3370936486
2252,4,3,2,24,2,21.257322044329925,4,9.039511246720101,4.938005324759379,1.2498273812472114,149920,480654.87933238974
1214,5,2,1,19,0,4.157097167608655,3,4.945467131951233,3.4386124822202153,2.857396449742119,135371,382570.6049105428
1572,2,1,2,32,2,17.32853605561081,5,7.397581914071458,0.357856562960716,4.199769327320052,64531,306376.06556843885
479,1,3,1,29,2,20.95892160302236,2,6.499171484392795,0.9764306034448044,9.522204186968908,81045,194774.39892568171
3333,4,3,1,36,0,0.5541808876351448,0,6.577084698434406,1.8035665487396624,6.450489905788993,42282,551331.1362786901
3684,5,2,2,15,0,25.20850471999158,5,3.4911763191462484,0.8712735943140787,9.966856423320998,71013,639305.9650639641
602,4,1,2,24,1,2.1618322297718913,0,2.524483413334723,0.9931543663377805,3.858592704560199,52251,236350.56627585355
3211,3,3,1,37,0,7.784145640505177,2,8.85431526527606,1.4409055338853787,9.292448170487004,43299,519263.5549369194
1652,5,2,2,9,1,28.924574499546647,1,0.24589871534717256,1.926602318390853,7.287708944062576,115734,420624.2365112028
2099,4,3,2,4,2,2.890703492165613,2,1.7292558688509263,2.020037878197716,8.98358228798634,118615,541571.7256781902
1650,3,2,1,7,2,24.865246505145773,0,1.3278723978427243,2.5469479358428804,9.303623604575689,108513,395154.2985096401
2082,4,1,2,32,1,19.733949544672495,4,9.493871229875738,4.648355524105397,5.077222980806231,55848,367652.1814730325
1955,4,2,1,36,1,18.152169388087408,2,0.050263727620234455,4.967411239550982,8.847579202382924,65588,393579.6018549798
3912,5,3,2,0,0,17.659632015179522,3,0.08022300004771887,0.196600244711742,9.849151706514242,110560,741469.884928511
3873,3,3,1,30,1,5.410528652207114,4,2.2672823805255837,2.5194655391771072,7.004053122378184,136956,704072.550925019
2494,1,2,2,6,1,20.230249179769842,3,2.7908744897276136,3.7851952038017185,3.3314099727842272,76414,431621.3625015756
1656,2,1,2,22,0,28.573136440919928,3,5.59824651488865,0.4591447439323044,3.4239050415731613,38643,264499.4138813327
3776,5,1,2,23,2,2.7725179101184687,2,9.612292759188135,4.7118231065472385,7.771575846321012,93798,670601.201007256
1949,3,3,2,13,1,10.30616966401131,3,4.650424976919024,4.694784866762219,3.957845710758539,145941,471183.6037725706
1566,4,3,2,22,0,14.431425003028057,5,2.8877950747730505,1.1211251746903068,4.699420713248898,109517,405567.25739797135
3886,3,2,2,8,0,7.352589702889132,1,8.170003167690732,3.9501522148316406,5.7386982471835655,66673,627557.7773414816
3984,2,2,2,7,1,22.356291604129034,2,3.8578212201228634,2.949182767443137,9.205163822011125,106358,663206.1448783146
1796,2,2,2,7,2,20.814373875901843,0,1.417468468905615,0.2661101074014369,7.401887979691232,45741,359148.76783359505
3730,1,1,1,2,0,3.9744249819696438,1,7.94579211180679,1.5567813721821255,3.618878860712937,110696,604483.8131411223
3103,1,1,2,31,1,17.29914102580443,4,0.024143885937676357,1.390541802849008,2.203085008427994,128588,526298.2855629855
870,2,3,2,3,2,11.381752812717785,2,2.0511484681516645,4.410619224980447,3.608207067014667,123725,326305.5226347733
3418,5,3,2,37,1,7.237268067030886,0,6.351331343303435,4.497753885761599,4.0016861854243615,69122,585364.8494207347
1435,5,3,2,1,0,25.524662679045154,0,1.0246239733794549,0.26888815451806275,7.59358612919291,120389,414871.3269934556
1753,4,2,2,8,0,2.112883165087738,2,2.5581825402601943,3.7329173595107794,4.827208539001057,146208,474414.6354359122
3183,1,1,1,0,0,14.288013218156905,1,3.933043540373907,0.6872810802016311,9.981428417151465,32979,494829.35676105483
3231,4,3,1,10,1,14.521691092744437,5,3.9641866085576014,3.9755267951594697,1.3104453145662536,61156,556969.4423586428
1367,1,3,2,28,0,17.31861072204673,0,9.72802974427963,4.24349140906115,4.188262967622087,75496,258867.31895210413
757,2,3,2,25,1,6.329028796573436,2,6.755456964699976,0.39032399577294663,1.7733896301682246,123314,280452.5725221167
3419,5,3,2,26,2,26.200431734468996,2,0.37021418670734385,1.6986759084516707,4.210508934459138,121704,633610.8229394527
3879,5,3,2,37,2,28.976428579069903,5,2.213502420674268,1.9605023727398816,4.903426362501371,108365,668358.3386810703
1067,2,3,1,28,2,16.694169314143878,3,6.1643104039461925,4.780228257161741,9.020313876124067,32916,247484.59848060046
772,4,1,2,32,2,8.055698158428033,2,7.134228284452946,1.917502628976853,4.828260000356137,34111,226418.61902997084
1431,4,3,1,27,0,26.36637980132094,0,3.8059625030693423,1.3543847396395292,1.2295286033738972,107298,319197.2714437211
1545,3,1,2,30,0,29.651100527234266,3,8.56571704842389,3.1365180371394845,9.596691767610357,126488,339555.896339204
1771,1,2,1,18,1,22.38544471154173,0,9.434279902283834,0.8785776049781013,2.30730468882448,125178,334217.1631690377
3123,4,1,1,25,2,10.344281970012526,1,6.140623117158807,3.1629183890970065,7.963392222116964,92254,559632.2695719003
489,2,2,1,28,2,7.462598648588726,1,5.623896559626096,2.347015301740706,2.8024132814044824,141004,247187.39147676417
3145,4,1,2,10,1,5.120261472602008,0,7.508054530883302,3.6840506317747264,9.310001396404054,128970,616279.2703655418
3787,5,1,2,31,1,7.430701842400356,4,7.82043788155214,2.9362196222043595,3.0389018586418306,62428,616721.1796125796
3649,1,3,2,20,1,7.206818298478594,4,2.154349681572797,0.9652541196203891,8.69649126336926,102773,643636.9730731572
939,3,1,2,37,1,29.038856592687633,4,4.835698493041377,4.693146424206221,4.731017290245749,85653,225919.79010669497
3179,1,1,2,33,2,19.47553266365825,0,4.474326605528599,2.2990266615834605,5.024287776109043,52206,461756.529270923
1268,5,3,1,39,0,5.425776382544586,2,9.414667881374596,3.7483533550626,6.662866266008112,56129,313703.91256291285
440,5,2,1,21,2,14.897217152310834,3,1.1176594068699686,2.7065138721298196,5.386790232168439,106839,278170.00729868247
1139,5,3,1,26,1,5.9467565800599935,2,9.434704706966093,4.339830230660574,4.030689667914128,77241,322605.5383981304
2346,5,3,2,7,0,18.37749563354143,5,5.725945455439413,1.7514242427968927,3.1834395587274043,34181,446901.5669650329
2949,2,3,1,39,2,10.571483023817967,0,2.880529431028427,3.2304321812558756,3.3961139282043318,35864,455965.7178157265
3406,3,2,2,30,1,6.269983796464377,5,8.693434648524164,0.48899262742144955,7.332093612052626,139847,637918.9312928392
3616,5,1,1,0,0,7.66233414678588,5,0.5042488499701847,0.48092565965265577,1.9787413308246176,94056,657773.0864153223
1624,5,1,2,38,0,20.415411301170376,2,3.1894018469694396,4.233335003720411,6.054092909419479,126262,383951.64191233297
1328,4,3,1,33,1,12.537052530190715,5,7.525366141589064,4.110047921201459,4.415588263617076,90896,336686.560758312
2436,3,3,2,23,0,15.638190007939865,1,8.276917387692905,1.8605376145951316,4.178095674158476,38331,405937.70278962917
2908,1,1,1,27,2,24.72949751247763,3,1.6749788717059455,3.4124673271361097,7.439422513445469,113664,489883.74685885763
3179,3,1,1,3,2,19.834931377611866,0,9.417693977173913,4.162025835169613,5.529049283724148,142483,572125.4606839838
3199,3,1,1,17,2,14.141200082381484,3,0.537225159121405,0.804885573815471,1.6947384386028825,107371,564722.9623311218
1324,3,2,2,28,0,28.644675750181516,4,4.335548675306207,4.92521002976934,9.186107379282465,63121,285605.19128384726
3356,5,2,1,22,0,6.827900344989064,4,0.9744743441282311,4.440672879517803,9.082177188971134,68072,613753.3128863091
1981,5,3,1,36,1,9.025263779473242,1,0.9769774978343315,3.485488282641474,4.828207502596565,114627,460013.2262828917
3724,2,2,1,26,1,27.387227797158047,0,9.13898623561729,2.761820266439891,1.1238027781129694,45540,495042.5595294327
789,1,3,2,15,0,25.670144644649817,4,9.039650434042517,4.48513826223518,1.5422633275853315,126817,229635.53054258262
2017,4,1,1,26,2,4.336693356824576,3,6.152583535533601,3.7227264824215767,5.424373690237234,76606,420383.3594848334
3330,3,1,2,8,0,27.933439761087616,3,9.662887237937927,2.9651094690827717,1.7328564871466878,93688,519010.06412794255
655,1,3,1,4,2,0.7999773703808213,1,4.910532831379867,4.468785690368325,4.989040115343626,119999,289975.8951066107
1108,1,1,1,7,1,24.761415914212094,5,7.8285550941714,1.1320355934594066,2.7077296884862667,47479,208981.8457999033
2238,2,3,2,17,0,8.724671354948127,4,0.9726937541263037,1.2974351265735364,8.222246669087747,30957,425387.35689127864
2344,4,3,2,34,0,6.06538141678612,2,3.95617490797716,4.657550462216453,4.308165141796424,76806,458949.93477034586
2897,3,3,1,5,0,13.736934090600492,4,5.150919241988144,0.42877274353853523,4.40639582017044,141595,577547.2578792026
409,4,2,2,22,2,26.963945320016695,1,7.781495798880703,0.32617827858458404,1.224412037631351,93110,195594.75059541338
3271,2,3,2,25,1,23.683987251283362,4,3.3448139707752444,3.980516523237226,6.883876372290215,115311,570603.5212748002
1197,5,3,2,38,2,29.02853060379467,0,9.803363436483952,2.12858406333589,7.961180249428142,107019,322341.57510390953
3713,1,3,1,23,1,16.459465573197424,1,7.348300633550987,4.589653130151304,3.371283713022162,117134,584578.1724265893
3722,3,2,1,9,2,15.561518409465048,2,5.329679081147306,1.5733795650368008,6.551164833754248,91385,633145.3554656634
1276,5,1,1,14,1,0.8844437529076965,3,3.3076493101904694,1.5074359735977647,6.822058067960279,109545,400745.06753015285
1428,2,2,2,37,2,5.827923695595128,4,6.4204865661514585,4.790362802417891,6.666988479801558,67382,322040.9459090105
3590,4,3,2,19,0,15.179798723715932,5,6.73063037000786,2.813462070738439,7.284762099372808,97817,638786.2819189321
1415,1,2,2,28,2,22.700727836982928,3,6.791820196336539,3.1071726989133928,8.064892932636617,140774,343637.0065173692
2224,3,1,2,5,0,24.766776051612915,1,5.861992377250508,4.500579091191875,7.8224498193576,117765,440442.3975942905
773,5,1,1,8,0,8.85635705704603,3,4.004841922166687,1.9660164489993888,6.166293087764464,121384,327858.52875805
3536,5,3,2,4,0,21.51748864857078,5,8.166551538988475,1.314520803737469,9.449874344367128,141091,691569.1600272496
